[MACHINE_INFO]
SerialNumber,SoftwareVersion,UserID,LineNo,LotNo
A8HXL21-011,4.0.11001.27006,administrator,5,1
[Board_INFO]
Barcode,GroupName,ProgramName,Side,Lane,Length,Width,Conveyor,Fidu,Module,Part,FOV,StartInspTime,EndInspTime,Inspection time,Result
3844992562211113000005,GDW-SCYZ,290-11113-00-T,NONE,Front,307,529,300.50,2,1,1336,45,20250623220732,20250623220805,33.294,USERNG
[PANEL_INFO]
ModuleID,Result,InspTime,ModuleBarcode,RepairTime,Part_Total,Part_Good,Part_NG,Part_UserOK,Part_Skip
1,USERNG,20250623220732,3844992562211113000005,20250623221904,1334,1325,4,5,0
[Part_INFO]
ModuleID,PartNo,Packaged,PartName,RefID,PosX,PosY,Part_Angle,CAD_X,CAD_Y,CAD_Angle,AlgorismKind,InspUserID,InspResult,RepairUserID,RepairResult,RepairTime,DefectNumber,Image_Path 
1,1330,Default,141-50035-00,L501,373.916,98.938,,373.5376,97.9308,0,,administrator,Sun_jian,administrator,Sun_jian,20250623221904,,D:\Eagle3D_data\InspectResult\Image\GDW-SCYZ\290-11113-00-T\20250623220732\1@1330.jpg
1,866,Default,100-51249-00,R852,317.929,151.197,,317.5663,150.1926,0,,administrator,Si_yin_NG,administrator,PASS,20250623221904,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-SCYZ\290-11113-00-T\20250623220732\1@866.jpg
1,384,Default,100-52100-00,R1374,48.720,41.596,,48.3747,40.6509,270,,administrator,Kong_han,administrator,Kong_han,20250623221904,,D:\Eagle3D_data\InspectResult\Image\GDW-SCYZ\290-11113-00-T\20250623220732\1@384.jpg
1,1432,Default,100-52150-00,R1348,65.566,27.155,,65.2155,26.209,180,,administrator,Qiao_qi,administrator,PASS,20250623221904,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-SCYZ\290-11113-00-T\20250623220732\1@1432.jpg
1,1161,Default,151-20088-00,U1403,66.351,57.100,,66.006,56.15,90,,administrator,Yin_jiao_Lift,administrator,PASS,20250623221904,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-SCYZ\290-11113-00-T\20250623220732\1@1161.jpg
1,1122,Default,151-20025-00,U1101,110.464,91.052,,110.119,90.0899,270,,administrator,Kong_han,administrator,Kong_han,20250623221904,,D:\Eagle3D_data\InspectResult\Image\GDW-SCYZ\290-11113-00-T\20250623220732\1@1122.jpg
1,1143,Default,125-00047-00,C1142,92.333,126.428,,91.9956,125.4643,180,,administrator,Kong_han,administrator,PASS,20250623221904,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-SCYZ\290-11113-00-T\20250623220732\1@1143.jpg
1,1153,Default,151-20089-00,U1201,69.899,104.344,,69.5615,103.3868,270,,administrator,Lian_xi,administrator,Lian_xi,20250623221904,,D:\Eagle3D_data\InspectResult\Image\GDW-SCYZ\290-11113-00-T\20250623220732\1@1153.jpg
1,571,Default,100-53200-00,R1240,91.353,143.529,,91.0185,142.5637,180,,administrator,Kong_han,administrator,PASS,20250623221904,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-SCYZ\290-11113-00-T\20250623220732\1@571.jpg
[Window_INFO]
