[MACHINE_INFO]
SerialNumber,SoftwareVersion,UserID,LineNo,LotNo
A8HXL21-011,4.0.11001.27006,administrator,5,1
[Board_INFO]
Barcode,GroupName,ProgramName,Side,Lane,Length,Width,Conveyor,Fidu,Module,Part,FOV,StartInspTime,EndInspTime,Inspection time,Result
4179992562570278020024,GDW-LC,290-70278-02,NONE,Front,141,385,139.00,2,1,262,17,20250625115934,20250625115945,11.026,GOOD
[PANEL_INFO]
ModuleID,Result,InspTime,ModuleBarcode,RepairTime,Part_Total,Part_Good,Part_NG,Part_UserOK,Part_Skip
1,GOOD,20250625115934,4179992562570278020024,,261,261,0,0,0
[Part_INFO]
ModuleID,PartNo,Packaged,PartName,RefID,PosX,PosY,Part_Angle,CAD_X,CAD_Y,CAD_Angle,AlgorismKind,InspUserID,InspResult,RepairUserID,RepairResult,RepairTime,DefectNumber,Image_Path 
1,1,Default,125-00013-00,C107,39.457,48.908,,39.8386,47.9727,180,,administrator,OK,,OK,,OK,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-70278-02\20250625115934\1@1.jpg
1,5,Default,125-00013-00,C110,39.458,44.905,,39.8367,43.9744,0,,administrator,OK,,OK,,OK,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-70278-02\20250625115934\1@5.jpg
1,11,Default,125-00013-00,C118,39.469,18.386,,39.8241,17.4856,180,,administrator,OK,,OK,,OK,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-70278-02\20250625115934\1@11.jpg
1,12,Default,125-00013-00,C125,43.579,40.901,,43.9491,39.9711,180,,administrator,OK,,OK,,OK,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-70278-02\20250625115934\1@12.jpg
1,104,Default,125-00014-00,C207,68.489,19.699,,68.8124,18.7712,0,,administrator,OK,,OK,,OK,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-70278-02\20250625115934\1@104.jpg
1,107,Default,125-00014-00,C111,39.456,50.909,,39.8396,49.9719,180,,administrator,OK,,OK,,OK,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-70278-02\20250625115934\1@107.jpg
1,136,Default,121-80010-00,C208,54.242,17.767,,54.2807,16.854,0,,administrator,OK,,OK,,OK,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-70278-02\20250625115934\1@136.jpg
1,160,Default,125-00113-00,C117,39.970,15.384,,40.3224,14.4866,180,,administrator,OK,,OK,,OK,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-70278-02\20250625115934\1@160.jpg
1,175,Default,100-10510-00,R206,46.219,15.030,,46.5636,14.1268,0,,administrator,OK,,OK,,OK,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-70278-02\20250625115934\1@175.jpg
1,176,Default,100-10510-00,R207,46.218,17.531,,46.5648,16.6257,0,,administrator,OK,,OK,,OK,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-70278-02\20250625115934\1@176.jpg
1,185,Default,100-51499-00,R239,55.974,33.804,,56.3245,32.8712,0,,administrator,OK,,OK,,OK,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-70278-02\20250625115934\1@185.jpg
