[MACHINE_INFO]
SerialNumber,SoftwareVersion,UserID,LineNo,LotNo
A8HXL21-011,4.0.11001.27006,administrator,5,1
[Board_INFO]
Barcode,GroupName,ProgramName,Side,Lane,Length,Width,Conveyor,Fidu,Module,Part,FOV,StartInspTime,EndInspTime,Inspection time,Result
4219992562510567070385,GDW-LC,290-10567-07-T,NONE,Front,354,457,346.50,2,1,736,43,20250626131046,20250626131115,28.800,USERNG
[PANEL_INFO]
ModuleID,Result,InspTime,ModuleBarcode,RepairTime,Part_Total,Part_Good,Part_NG,Part_UserOK,Part_Skip
1,USERNG,20250626131046,4219992562510567070385,20250626131507,735,700,21,14,0
[Part_INFO]
ModuleID,PartNo,Packaged,PartName,RefID,PosX,PosY,Part_Angle,CAD_X,CAD_Y,CAD_Angle,AlgorismKind,InspUserID,InspResult,RepairUserID,RepairResult,RepairTime,DefectNumber,Image_Path 
1,725,Default,151-40009-00,U8,245.694,327.352,,246.3883,326.7712,180,,administrator,Kong_han,administrator,PASS,20250626131507,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@725.jpg
1,713,Default,151-40009-00,U11,269.766,327.306,,270.4637,326.68,180,,administrator,Kong_han,administrator,PASS,20250626131507,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@713.jpg
1,298,Default,161-10004-00,D44,378.908,285.800,,379.5411,284.9629,270,,administrator,Pian_yi,administrator,Pian_yi,20250626131507,,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@298.jpg
1,688,Default,100-53200-00,R481,384.300,286.848,,384.9358,286.0014,270,,administrator,Kong_han,administrator,PASS,20250626131507,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@688.jpg
1,333,Default,141-50000-00,L3,415.674,276.391,,416.2944,275.4831,90,,administrator,Leng_han,administrator,PASS,20250626131507,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@333.jpg
1,244,Default,125-00097-00,C331,421.237,257.784,,421.8235,256.8631,90,,administrator,Jiao_du_NG,administrator,Jiao_du_NG,20250626131507,,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@244.jpg
1,245,Default,125-00097-00,C332,447.437,260.033,,448.0306,259.0637,180,,administrator,Kong_han,administrator,Kong_han,20250626131507,,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@245.jpg
1,259,Default,120-00117-00,C340,425.875,278.346,,426.5002,277.4194,180,,administrator,Yin_jiao_Lift,administrator,Yin_jiao_Lift,20250626131507,,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@259.jpg
1,743,Default,161-10018-00,D57,414.294,264.908,,414.8929,264.002,270,,administrator,Cuo_jian,administrator,Cuo_jian,20250626131507,,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@743.jpg
1,312,Default,161-10018-00,D58,418.738,264.960,,419.3379,264.0452,270,,administrator,Cuo_jian,administrator,Cuo_jian,20250626131507,,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@312.jpg
1,313,Default,161-10018-00,D59,447.152,267.982,,447.7607,267.0143,270,,administrator,Cuo_jian,administrator,PASS,20250626131507,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@313.jpg
1,314,Default,161-10018-00,D60,442.752,267.891,,443.3606,266.931,270,,administrator,Cuo_jian,administrator,Cuo_jian,20250626131507,,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@314.jpg
1,334,Default,141-50000-00,L4,442.271,277.640,,442.8976,276.6823,180,,administrator,Leng_han,administrator,PASS,20250626131507,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@334.jpg
1,655,Default,100-51750-00,R399,451.769,277.322,,452.3958,276.3463,180,,administrator,Kong_han,administrator,PASS,20250626131507,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@655.jpg
1,693,Default,100-52402-00,R393,451.772,279.221,,452.403,278.2462,0,,administrator,Kong_han,administrator,PASS,20250626131507,NULL,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@693.jpg
1,696,Default,100-52499-00,R394,426.089,257.521,,426.6753,256.5918,180,,administrator,Kong_han,administrator,Kong_han,20250626131507,,D:\Eagle3D_data\InspectResult\Image\GDW-LC\290-10567-07-T\20250626131046\1@696.jpg
